time,volume,speed
4-5pm,240,30.0
5-6pm,218,30.0
7-8pm,238,30.0
6-7am,223,28.2
8-9am,228,27.2
4-5pm,194,30.0
6-7pm,201,30.0
7-8am,242,24.4
6-7pm,246,30.0
7-8pm,226,30.0
4-5pm,243,23.2
6-7am,233,30.0
6-7pm,215,30.0
6-7pm,215,30.0
6-7pm,245,29.2
6-7am,212,30.0
7-8pm,181,30.0
4-5pm,242,30.0
6-7pm,208,30.0
7-8pm,214,30.0
7-8pm,242,26.8
7-8pm,228,29.4
6-7am,228,30.0
6-7am,192,30.0
6-7pm,210,30.0
6-7pm,233,26.1
7-8pm,185,30.0
5-6pm,236,24.9
4-5pm,246,30.0
6-7am,235,27.1
6-7am,207,30.0
4-5pm,222,30.0
7-8pm,183,30.0
6-7pm,212,30.0
7-8am,224,30.0
6-7am,215,30.0
6-7pm,221,30.0
7-8am,213,30.0
7-8pm,206,30.0
6-7pm,250,23.9
7-8pm,231,27.2
7-8pm,202,30.0
5-6pm,191,30.0
7-8pm,248,23.1
8-9am,209,30.0
6-7am,192,30.0
4-5pm,231,30.0
7-8am,203,30.0
4-5pm,213,30.0
4-5pm,224,30.0
7-8am,226,28.5
7-8am,221,30.0
6-7pm,219,29.0
5-6pm,217,30.0
6-7pm,202,30.0
6-7am,189,30.0
7-8am,231,26.2
4-5pm,223,30.0
6-7am,197,30.0
6-7am,217,30.0
4-5pm,221,27.7
7-8am,185,30.0
7-8am,215,30.0
7-8am,208,30.0
7-8am,236,27.1
7-8am,198,30.0
4-5pm,182,30.0
5-6pm,236,29.8
7-8pm,204,30.0
6-7pm,246,25.7
6-7pm,229,27.8
8-9am,226,28.0
7-8am,235,30.0
6-7am,220,30.0
7-8pm,197,30.0
5-6pm,211,30.0
7-8pm,196,30.0
5-6pm,244,24.5
7-8pm,220,30.0
6-7pm,209,30.0
7-8am,250,21.5
7-8pm,239,30.0
4-5pm,186,30.0
6-7am,243,26.3
4-5pm,201,30.0
4-5pm,187,30.0
8-9am,198,30.0
8-9am,188,30.0
6-7pm,212,30.0
4-5pm,183,30.0
7-8am,235,26.8
4-5pm,230,30.0
6-7pm,219,30.0
5-6pm,218,30.0
7-8am,245,21.2
5-6pm,249,19.6
5-6pm,220,29.1
8-9am,186,30.0
6-7am,195,30.0
6-7pm,188,30.0
7-8am,200,30.0
6-7am,202,30.0
8-9am,243,24.5
4-5pm,191,30.0
4-5pm,229,27.2
8-9am,240,30.0
8-9am,203,30.0
8-9am,202,30.0
8-9am,243,30.0
8-9am,231,30.0
7-8pm,190,30.0
6-7am,192,30.0
6-7am,187,30.0
6-7am,227,30.0
8-9am,247,30.0
7-8pm,229,30.0
7-8am,227,27.2
4-5pm,204,30.0
8-9am,203,30.0
7-8am,192,30.0
4-5pm,227,29.9
7-8pm,202,30.0
6-7am,236,30.0
7-8pm,248,21.1
8-9am,195,30.0
6-7pm,217,30.0
7-8am,203,30.0
5-6pm,192,30.0
8-9am,199,30.0
5-6pm,238,23.4
6-7am,229,27.4
7-8am,250,30.0
7-8pm,226,30.0
4-5pm,242,30.0
4-5pm,185,30.0
6-7am,192,30.0
5-6pm,221,28.4
7-8pm,248,26.1
8-9am,249,24.2
7-8pm,221,30.0
6-7pm,205,30.0
4-5pm,234,30.0
4-5pm,190,30.0
4-5pm,193,30.0
7-8pm,229,30.0
6-7pm,216,30.0
6-7am,187,30.0
8-9am,204,30.0
8-9am,249,30.0
6-7am,186,30.0
8-9am,218,30.0
7-8pm,248,30.0
5-6pm,235,26.4
6-7pm,202,30.0
6-7am,185,30.0
7-8am,238,23.2
7-8am,220,30.0
6-7pm,243,30.0
4-5pm,181,30.0
6-7am,206,30.0
7-8am,217,30.0
4-5pm,222,27.5
7-8pm,209,30.0
7-8am,231,30.0
8-9am,211,30.0
6-7pm,234,27.3
6-7pm,219,30.0
6-7am,214,30.0
4-5pm,233,26.0
7-8am,215,30.0
6-7am,242,30.0
7-8pm,230,30.0
6-7pm,237,30.0
6-7am,208,30.0
